actor_1,actor_2,movie_title,year,genre,director,page_id
שמואל אומני,גדעון שמר,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
שמואל אומני,ברוך קלס,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
שמואל אומני,לילי קלס,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
שמואל אומני,איתן עברי,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
שמואל אומני,עפרה שיין,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
גדעון שמר,ברוך קלס,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
גדעון שמר,לילי קלס,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
גדעון שמר,איתן עברי,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
גדעון שמר,עפרה שיין,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
ברוך קלס,לילי קלס,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
ברוך קלס,איתן עברי,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
ברוך קלס,עפרה שיין,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
לילי קלס,איתן עברי,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
לילי קלס,עפרה שיין,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
איתן עברי,עפרה שיין,אשת הגיבור,1963,דרמה,פיטר פריי,1706136
שמעון ישראלי,זהרירה חריפאי,המרתף (סרט),1963,דרמה,נתן גרוס,2085703
שמעון ישראלי,דודיק סמדר,המרתף (סרט),1963,דרמה,נתן גרוס,2085703
שמעון ישראלי,חנה כהנא,המרתף (סרט),1963,דרמה,נתן גרוס,2085703
זהרירה חריפאי,דודיק סמדר,המרתף (סרט),1963,דרמה,נתן גרוס,2085703
זהרירה חריפאי,חנה כהנא,המרתף (סרט),1963,דרמה,נתן גרוס,2085703
דודיק סמדר,חנה כהנא,המרתף (סרט),1963,דרמה,נתן גרוס,2085703
גדעון זינגר,יעקב בן-סירא,רק בלירה,1963,קומדיה,יורם גרוס,934313
גדעון זינגר,מיכאל גור,רק בלירה,1963,קומדיה,יורם גרוס,934313
יעקב בן-סירא,מיכאל גור,רק בלירה,1963,קומדיה,יורם גרוס,934313
יהודה פוקס,אורי זוהר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יהודה פוקס,אריק איינשטיין,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יהודה פוקס,יעל אביב,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יהודה פוקס,עודד קוטלר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יהודה פוקס,דבורה קידר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יהודה פוקס,מרדכי ארנון,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יהודה פוקס,נלי שפר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יהודה פוקס,יעקב טימן,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יהודה פוקס,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אורי זוהר,אריק איינשטיין,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אורי זוהר,יעל אביב,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אורי זוהר,עודד קוטלר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אורי זוהר,דבורה קידר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אורי זוהר,מרדכי ארנון,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אורי זוהר,נלי שפר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אורי זוהר,יעקב טימן,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אורי זוהר,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אריק איינשטיין,יעל אביב,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אריק איינשטיין,עודד קוטלר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אריק איינשטיין,דבורה קידר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אריק איינשטיין,מרדכי ארנון,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אריק איינשטיין,נלי שפר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אריק איינשטיין,יעקב טימן,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
אריק איינשטיין,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יעל אביב,עודד קוטלר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יעל אביב,דבורה קידר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יעל אביב,מרדכי ארנון,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יעל אביב,נלי שפר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יעל אביב,יעקב טימן,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יעל אביב,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
עודד קוטלר,דבורה קידר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
עודד קוטלר,מרדכי ארנון,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
עודד קוטלר,נלי שפר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
עודד קוטלר,יעקב טימן,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
עודד קוטלר,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
דבורה קידר,מרדכי ארנון,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
דבורה קידר,נלי שפר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
דבורה קידר,יעקב טימן,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
דבורה קידר,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
מרדכי ארנון,נלי שפר,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
מרדכי ארנון,יעקב טימן,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
מרדכי ארנון,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
נלי שפר,יעקב טימן,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
נלי שפר,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
יעקב טימן,מרגלית אנקורי,אולי תרדו שם,1964,קומדיה,פוצ'ו | אמציה חיוני,1381293
ורוניק ונדל,שרגא פרידמן,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ורוניק ונדל,עודד תאומי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ורוניק ונדל,שייקה אופיר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ורוניק ונדל,אריק איינשטיין,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ורוניק ונדל,בומבה צור,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ורוניק ונדל,ראובן שפר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ורוניק ונדל,אורי לוי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ורוניק ונדל,יעקב בן-סירא,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ורוניק ונדל,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שרגא פרידמן,עודד תאומי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שרגא פרידמן,שייקה אופיר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שרגא פרידמן,אריק איינשטיין,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שרגא פרידמן,בומבה צור,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שרגא פרידמן,ראובן שפר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שרגא פרידמן,אורי לוי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שרגא פרידמן,יעקב בן-סירא,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שרגא פרידמן,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
עודד תאומי,שייקה אופיר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
עודד תאומי,אריק איינשטיין,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
עודד תאומי,בומבה צור,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
עודד תאומי,ראובן שפר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
עודד תאומי,אורי לוי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
עודד תאומי,יעקב בן-סירא,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
עודד תאומי,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שייקה אופיר,אריק איינשטיין,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שייקה אופיר,בומבה צור,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שייקה אופיר,ראובן שפר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שייקה אופיר,אורי לוי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שייקה אופיר,יעקב בן-סירא,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שייקה אופיר,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
אריק איינשטיין,בומבה צור,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
אריק איינשטיין,ראובן שפר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
אריק איינשטיין,אורי לוי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
אריק איינשטיין,יעקב בן-סירא,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
אריק איינשטיין,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
בומבה צור,ראובן שפר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
בומבה צור,אורי לוי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
בומבה צור,יעקב בן-סירא,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
בומבה צור,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ראובן שפר,אורי לוי,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ראובן שפר,יעקב בן-סירא,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
ראובן שפר,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
אורי לוי,יעקב בן-סירא,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
אורי לוי,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
יעקב בן-סירא,גדעון זינגר,דליה והמלחים,1964,קומדיה,מנחם גולן,934277
שלמה בר-שביט,אורי לוי,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
שלמה בר-שביט,אווה ליאון,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
שלמה בר-שביט,אלישבע מיכאלי,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
שלמה בר-שביט,דוד רם,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
שלמה בר-שביט,רפאל קלצ'קין,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
שלמה בר-שביט,יעל דרויאנוב,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
שלמה בר-שביט,נחום שליט,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
שלמה בר-שביט,פסח בורשטיין,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
שלמה בר-שביט,חיים פולני,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
אורי לוי,אווה ליאון,הבו בנות לאילת,1964,קומדיה,ליאו פילר | נתן אקסלרוד,1673760
